0.05 0.11584713655879998
0.1 0.23539305551999998
0.15 0.357780605468
0.2 0.49881537702
0.25 0.619732662848
0.3 0.8061215220333334
0.35 0.9730545442685715
0.4 1.0476888490999998
0.45 1.3907972518844445
0.5 1.7297594539999999
0.55 2.323634203636363
0.6 2.869078011433334
0.65 3.4271943635076916
0.7 3.025342194028571
0.75 2.9884898473333332
0.8 3.1886588721749995
0.85 3.981887709247059
0.9 5.598096959355555
0.95 6.660236938736842
1.0 7.9091413204
1.1 8.785256515636362
1.1 8.785256515636362
1.2 5.462334892833334
1.2 5.462334892833334
1.3 5.816678051076923
1.3 5.816678051076923
1.4 7.552427239857143
1.4 7.552427239857143
1.5 6.724720002533332
1.5 6.724720002533332
1.6 7.227227794999999
1.6 7.227227794999999
1.7 7.539779040117647
1.7 7.539779040117647
1.8 9.742873440777776
1.8 9.742873440777776
1.9 11.729341215894737
1.9 11.729341215894737
2.0 13.1357417716
2.0 13.1357417716
2.0 13.1357417716
2.1 13.620976803047618
2.1 13.620976803047618
2.2 15.617043809363633
2.2 15.617043809363633
2.3 21.24228421669565
2.4 27.714583381666667
2.4 27.714583381666667
2.5 27.109659755199996
2.5 27.109659755199996
2.5 27.109659755199996
2.6 27.083647389999996
2.6 27.083647389999996
2.7 28.780687765925922
2.8 27.30400748857143
2.8 27.30400748857143
2.9 24.918875218620688
2.9 24.918875218620688
3.0 21.314431514
3.0 21.314431514
3.0 21.314431514
3.1 18.855661033419356
3.1 18.855661033419356
3.2 15.0939851393125
3.2 15.0939851393125
3.3 11.410083520545454
3.4 9.529588226352942
3.4 9.529588226352942
3.5 8.568228950457144
3.5 8.568228950457144
3.5 8.568228950457144
3.6 8.173666689055555
3.6 8.173666689055555
3.7 8.022347242432431
3.8 8.011798560789472
3.8 8.011798560789472
3.9 7.655088186923076
3.9 7.655088186923076
4.0 7.315459350149999
4.0 7.315459350149999
4.0 7.315459350149999
4.1 6.638240969317073
4.2 5.788319735190475
4.2 5.788319735190475
4.2 5.788319735190475
4.3 5.040966089906977
4.3 5.040966089906977
4.4 4.9784776729999995
4.5 5.0030449068
4.5 5.0030449068
4.5 5.0030449068
4.6 4.916711281782609
4.7 4.8343856397446805
4.7 4.8343856397446805
4.8 4.534125947416667
4.8 4.534125947416667
4.9 4.218937382122448
4.9 4.218937382122448
5.0 4.02734245096
5.0 4.02734245096
