0.05 15.21
0.1 16.5218
0.15 16.8282
0.2 17.1667
0.25 22.3858
0.3 24.5047
0.35 21.4138
0.4 30.428
0.45 32.7458
0.5 60.1807
0.55 80.6415
0.6 114.631
0.65 138.991
0.7 144.476
0.75 146.257
0.8 132.986
0.85 110.907
0.9 86.495
0.95 71.8527
1.0 67.6672
1.1 68.1398
1.1 68.1398
1.2 63.5214
1.2 63.5214
1.3 57.9361
1.3 57.9361
1.4 52.6596
1.4 52.6596
1.5 45.6755
1.5 45.6755
1.6 47.4133
1.6 47.4133
1.7 50.3089
1.7 50.3089
1.8 49.1497
1.8 49.1497
1.9 45.7632
1.9 45.7632
2.0 41.5656
2.0 41.5656
2.0 41.5656
2.1 40.8412
2.1 40.8412
2.2 41.3588
2.2 41.3588
2.3 41.1408
2.4 40.5156
2.4 40.5156
2.5 39.6871
2.5 39.6871
2.5 39.6871
2.6 38.816
2.6 38.816
2.7 37.9779
2.8 37.2184
2.8 37.2184
2.9 36.5625
2.9 36.5625
3.0 36.0117
3.0 36.0117
3.0 36.0117
3.1 35.5598
3.1 35.5598
3.2 35.1964
3.2 35.1964
3.3 34.9092
3.4 34.6854
3.4 34.6854
3.5 34.5136
3.5 34.5136
3.5 34.5136
3.6 34.3833
3.6 34.3833
3.7 34.2857
3.8 34.2137
3.8 34.2137
3.9 34.161
3.9 34.161
4.0 34.1231
4.0 34.1231
4.0 34.1231
4.1 34.096
4.2 34.0768
4.2 34.0768
4.2 34.0768
4.3 34.0631
4.3 34.0631
4.4 34.0532
4.5 34.0457
4.5 34.0457
4.5 34.0457
4.6 34.0398
4.7 34.0345
4.7 34.0345
4.8 34.0294
4.8 34.0294
4.9 34.0242
4.9 34.0242
5.0 34.0185
5.0 34.0185
