Algorithm Newton did not converge at time 11.497350 -3 3
Algorithm Newton did not converge at time 13.636500 -3 3
Algorithm Newton did not converge at time 15.925550 -3 3
Algorithm Newton did not converge at time 16.500600 -3 3
